,_id,name,sku,country,region,type,alcohol,giftbox,volume,description,chilled,quantity,foc,cartonPrice,movingAvgCost,smartPrice,price,pck,metaTitle,metaKeywords,metaDescription,image,isFeatured,bulkDisable,outOfStockType,availabilityDays,availabilityTime,deliveryType,isLoyalty,loyaltyType,dealerData,isSampleProduct,showInterest,bulkPricing,slug,categories,loyalty,shortDescription,status,mainProduct,newTagDuration,newTagDurationReset,updated_at,created_at,imageFiles,rack,barcode,url,api,prisync.name,prisync.category.name,prisync.brand.name,prisync.product_code,prisync.cost,newTillDate.sec,newTillDate.usec,prisyncId,prisync.id,prisync.category.id,prisync.brand.id,prisync.external_ref,prisync.smart_price,prisync.urls,isProductLabel,prisync.barcode,noImage,loyaltyValueType,loyaltyValuePoint,Age in years,brand
259,5f7ee1069ae56e6d7b8b4aad,kavalan podium single malt 70cl,WSM169,Taiwan,Yuanshan,Single Malt Whiskey,46%,Y,700,"Kavalan single malt from Taiwan matured in a combination of new American oak (virgin oak) and the distillery's refill casks for an exciting expression from this well regarded Asian whisky distillery. Nose: Toasty, fragrant perfumed oak and cedar, tuck shop notes, biscuit and star anise. Palate: Mango and Rich Tea biscuits, banana leaf, caramel and honey. Finish: More cedar, some cocoa and spiced orchard fruit.
",0,9994,0,88,88,163.55,163.55,1,Buy Kavalan Podium Single Malt 70cl Online - Free Delivery in Singapore,"Kavalan Podium Single Malt 70cl free delivery in singapore, buy Kavalan Podium Single Malt 70cl online SG, Kavalan Podium Single Malt 70cl delivery singapore",Order Kavalan Podium Single Malt 70cl in Singapore from our online Alcohol Delivery shop - Alcohaul. Buy Kavalan Podium Single Malt 70cl online & get free delivery above $100 anywhere in Singapore.,kavalan-podium-single-malt-700ml,0,1,2,2,990,0,0,0,"dealerId: 5f7edae09ae56e6d7b8b4568, cost: 88",0,0,"   from_qty : 2,  to_qty : 5,  smartPrice : 0 ,   from_qty : 6,  to_qty : 10,  smartPrice : 0  ",kavalan-podium-single-malt-70cl,"5f7edb089ae56e6d7b8b459f, 5f7edb119ae56e6d7b8b45aa",0,Kavalan Podium Single Malt 70cl,1,,0,0,06/03/21 7:36,08/10/20 9:51,"source: 5f7ee1069ae56e6d7b8b4aad_0.jpg, label: kavalan-podium-single-malt-700ml, order: 1, coverimage: 1",A5-9-F,"code: 4710085218523, qty: 1",https://alcohaul.sg/products/kavalan-podium-single-malt-70cl,https://alcohaul.sg/api/productdetail/?slug=kavalan-podium-single-malt-70cl,Kavalan Podium Single Malt 70cl,Whisky,New AH,WSM169,88,1602150662,0,,,,,,,,,,,,,,kavalan
260,5f7ee07b9ae56e6d7b8b4a42,kavalan single malt 70cl,WSM037,Taiwan,Yuanshan,Single Malt Whiskey,40%,Y,700,"Trophy - Worldwide Whiskey - 2014, International Wine &amp; Spirit Competition Silver - Asian Whisky - 2014, Wizards of Whisky Awards Bronze - Premium - 2013, Malt Maniacs Awards King Car distillery is located in Yilan County, Taiwan, and the single malt whisky produced there is named after the indigenous people who originally inhabited this northeastern corner of the island: the Kavalan. Although the distillery was only brought on stream in 2005, the warm sub-tropical climate means that the whisky effectively matures more quickly and an impressive range of whiskies are available (now finally in the UK too!). This Kavalan Single Malt Whisky, for example was awarded a Gold Medal at the 2011 International Wine &amp; Spirits Competition. Nose: Fragrant and tropical fruits with floral notes, vanilla and mango. Palate: There&#39;s mango throughout, spicy barley, gentle oak and creamy richness. Finish: A touch of allspice, vanilla and fragrant pear skin.</p>
",0,83,0,76.07,76.07,106.99,76.07,1,Buy Kavalan Single Malt 70cl Online - Free Delivery in Singapore,"Kavalan Single Malt 70cl free delivery in singapore, buy Kavalan Single Malt 70cl online SG, Kavalan Single Malt 70cl delivery singapore",Order Kavalan Single Malt 70cl in Singapore from our online Alcohol Delivery shop - Alcohaul. Buy Kavalan Single Malt 70cl online & get free delivery above $100 anywhere in Singapore.,kavalan-single-malt,0,1,2,2,990,0,0,0,"dealerId: 5f7edc0b9ae56e6d7b8b469e, cost: 76.07",0,0,"   from_qty : 2,  to_qty : 5,  smartPrice : 104 ,   from_qty : 6,  to_qty : 10,  smartPrice : 103  ",kavalan-single-malt-70cl,"5f7edb089ae56e6d7b8b459f, 5f7edb119ae56e6d7b8b45aa",0,Kavalan Single Malt 70cl,1,,0,0,04/06/21 19:04,08/10/20 9:48,"source: 5f7ee07b9ae56e6d7b8b4a42_0.jpg, label: kavalan-single-malt, order: 1, coverimage: 1",F2-6-F,"code: 4710085206711, qty: 1}, {code: 4710085207817, qty: 6",https://alcohaul.sg/products/kavalan-single-malt-70cl,https://alcohaul.sg/api/productdetail/?slug=kavalan-single-malt-70cl,Kavalan Single Malt 70cl,Whisky,New AH,WSM037,76.07,1602150523,0,,,,,,,,,,,,,,kavalan
261,5f7ee0789ae56e6d7b8b4a40,kavalan single malt sherry cask 70cl,WSM035,Taiwan,Yuanshan,Single Malt Whiskey,46%,Y,700,"Kavalan Sherry Oak dilutes Solist Sherry with Kavalan spring water to 46% strength. It is easy to drink and could be a perfect malt whisky to share with friends and family on most accasions.It is clean and complex with multi-layers of dried fruit, nuttiness and spices with some marzipan and vanilla touches to it. Colour:Deep mahogany Nose: Clean and complex with multi-layers of dried fruit, nuttiness and spices with some marzipan and vanilla touches to it. Palate: Smooth, well-balanced natural sweetness, full with pleasant dried fruit and spices. The whisky leaves a beautifully elegant and long finish.</p>
",0,9998,0,0,318,248,318,1,Buy Kavalan Single Malt Sherry Cask 70cl Online - Free Delivery in Singapore,"Kavalan Single Malt Sherry Cask 70cl free delivery in singapore, buy Kavalan Single Malt Sherry Cask 70cl online SG, Kavalan Single Malt Sherry Cask 70cl delivery singapore",Order Kavalan Single Malt Sherry Cask 70cl in Singapore from our online Alcohol Delivery shop - Alcohaul. Buy Kavalan Single Malt Sherry Cask 70cl online & get free delivery above $100 anywhere in Singapore.,kavalan-ex-bourbon-sherry-oak,0,1,2,2,990,0,0,0,"dealerId: 5f7edae09ae56e6d7b8b4568, cost: 318",0,0,"   from_qty : 2,  to_qty : 5,  smartPrice : 248 ,   from_qty : 6,  to_qty : 10,  smartPrice : 248  ",kavalan-single-malt-sherry-cask-70cl,"5f7edb089ae56e6d7b8b459f, 5f7edb119ae56e6d7b8b45aa",0,Kavalan Single Malt Sherry Cask 70cl,1,,0,0,25/06/21 8:23,08/10/20 9:48,"source: 5f7ee0789ae56e6d7b8b4a40_0.jpg, label: kavalan-ex-bourbon-sherry-oak, order: 1, coverimage: 1",A5-9-B,"code: 4710085218738, qty: 1",https://alcohaul.sg/products/kavalan-single-malt-sherry-cask-70cl,https://alcohaul.sg/api/productdetail/?slug=kavalan-single-malt-sherry-cask-70cl,Kavalan Single Malt Sherry Cask 70cl,Whisky,New AH,WSM035,318,1602150520,0,,,,,,,,,,,,,,kavalan
262,5f7ee0769ae56e6d7b8b4a3e,kavalan solist ex-bourbon cask 70cl,WSM033,Taiwan,Yuanshan,Single Malt Whiskey,57.10%,Y,700,"Awards: Gold - Single Malts - 2015, Wizards of Whisky Awards Winner - Asian Whisky of the Year - 2014, Wizards of Whisky Awards Winner - Asian Single Malt Whisky of the Year - 2014, Wizards of Whisky Awards Gold - Asian Whisky - 2014, Wizards of Whisky Awards Trophy - Worldwide Whiskey - 2013, International Wine & Spirit Competition Gold Outstanding - Worldwide Whiskey - Single Malt - 2013, International Wine & Spirit Competition 2nd Place - Best World Whiskey - 2015, International Whisky Competition Runner-Up - World Single Malt of The Year - 2014, Wizards of Whisky Awards Released in single cask editions, Kavalan Solist ex-Bourbon Cask from King Car was named the Best Rest of the World Whisky 2010 at the World Whiskies Awards. Nose: Poached pear, coconut ice, a few pinched of cardamom and cinnamon. Palate: Mango and pineapple. A thick layer of caramel, joined by vanilla pod earthiness. Finish: Rather long and spicy with cinnamon once again.
",0,9998,0,138,138,235,235,1,Buy Kavalan Solist Ex-Bourbon Cask 70cl Online - Free Delivery in Singapore,"Kavalan Solist Ex-Bourbon Cask 70cl free delivery in singapore, buy Kavalan Solist Ex-Bourbon Cask 70cl online SG, Kavalan Solist Ex-Bourbon Cask 70cl delivery singapore",Order Kavalan Solist Ex-Bourbon Cask 70cl in Singapore from our online Alcohol Delivery shop - Alcohaul. Buy Kavalan Solist Ex-Bourbon Cask 70cl online & get free delivery above $100 anywhere in Singapore.,kavalan-ex-bourbon-cask,0,1,2,2,990,0,0,0,"dealerId: 5f7edae09ae56e6d7b8b4568, cost: 138",0,0,"   from_qty : 2,  to_qty : 5,  smartPrice : 0 ,   from_qty : 6,  to_qty : 10,  smartPrice : 0  ",kavalan-solist-ex-bourbon-cask-70cl,"5f7edb089ae56e6d7b8b459f, 5f7edb119ae56e6d7b8b45aa",0,Kavalan Solist Ex-Bourbon Cask 70cl,1,,0,0,15/10/20 19:17,08/10/20 9:48,"source: 5f7ee0769ae56e6d7b8b4a3e_0.jpg, label: kavalan-ex-bourbon-cask, order: 1, coverimage: 1",A5-10-F,"code: 4710085208432, qty: 1",https://alcohaul.sg/products/kavalan-solist-ex-bourbon-cask-70cl,https://alcohaul.sg/api/productdetail/?slug=kavalan-solist-ex-bourbon-cask-70cl,Kavalan Solist Ex-Bourbon Cask 70cl,Whisky,New AH,WSM033,138,1602150518,0,,,,,,,,,,,,,,kavalan
263,5f7ee07c9ae56e6d7b8b4a43,kavalan solist sherry cask 70cl,WSM038,Taiwan,Yuanshan,Single Malt Whiskey,57.80%,Y,700,"Kavalan is an internationally-renowned whisky distillery operating in Taiwan. It makes a number of relatively entry-level single malts. But they also produce higher-end single cask whiskies under the Solist label. Oloroso Sherry matured single cask whisky from Taiwan, bottled without artificial colouring or chill filtration. Now finally available in Europe, Kavalan Solist Sherry Cask won a Double Gold Medal at the San Francisco World Spirits Competition and was named Best Rest of the World Single Malt Whisky at the World Whiskies Awards in 2012! Nose: really profound, big yet elegant sherry. Prunes, dates, lots of cherries and raspberries. Toasted nuts and cinnamon. A big fruitiness covered with layers of turpentine, camphor and varnished oak. Chocolate and Balsamico. Mouth: big and powerful again. Theres still a fruity side (plum jam, blackcurrants, some exotic hints like baked banana) but also a dry and slightly bitter side. Dark chocolate with fleur de sel, cocoa powder and cloves. Pepper and liquorice roots. Very intense. Finish: long, slightly tannic, with coffee powder, cassis and tobacco.</p>
",0,9994,0,150,150,318,150,1,Buy Kavalan Solist Sherry Cask 70cl Online - Free Delivery in Singapore,"Kavalan Solist Sherry Cask 70cl free delivery in singapore, buy Kavalan Solist Sherry Cask 70cl online SG, Kavalan Solist Sherry Cask 70cl delivery singapore",Order Kavalan Solist Sherry Cask 70cl in Singapore from our online Alcohol Delivery shop - Alcohaul. Buy Kavalan Solist Sherry Cask 70cl online & get free delivery above $100 anywhere in Singapore.,kavalan-solist-sherry-cask,0,1,2,2,990,0,0,0,"dealerId: 5f7edae09ae56e6d7b8b4568, cost: 150",0,0,"   from_qty : 2,  to_qty : 5,  smartPrice : 315 ,   from_qty : 6,  to_qty : 10,  smartPrice : 314  ",kavalan-solist-sherry-cask-70cl,"5f7edb089ae56e6d7b8b459f, 5f7edb119ae56e6d7b8b45aa",0,Kavalan Solist Sherry Cask 70cl,1,,0,0,26/02/21 9:08,08/10/20 9:48,"source: 5f7ee07c9ae56e6d7b8b4a43_0.jpg, label: kavalan-solist-sherry-cask, order: 1, coverimage: 1",A5-10-B,"code: 4710085208630, qty: 1",https://alcohaul.sg/products/kavalan-solist-sherry-cask-70cl,https://alcohaul.sg/api/productdetail/?slug=kavalan-solist-sherry-cask-70cl,Kavalan Solist Sherry Cask 70cl,Whisky,New AH,WSM038,150,1602150524,0,,,,,,,,,,,,,,kavalan
264,5f7ee0f79ae56e6d7b8b4aa2,kavalan solist vinho barrique 70cl,WSM156,Taiwan,Yuanshan,Single Malt Whiskey,57.10%,Y,700,"Kavalan's incredible Solist Vinho Barrique expression is allowed to mature in casks that have contained red and white wines, and then re-toasted. Very interesting Taiwanese whisky from King Car.

Nose: Vanilla and caramelized sugars with dark chocolate on top. Ripe melon and mango.
Palate: Kiwi and a delicate blend of citrus fruits burst. Pepper is also present in the background waiting to be noticed.
Finish: Clean and complex hints of chocolate and ripe fruit.
",0,9997,0,250,250,369.95,369.95,1,Buy Kavalan Solist Vinho Barrique 70cl Online - Free Delivery in Singapore,"Kavalan Solist Vinho Barrique 70cl free delivery in singapore, buy Kavalan Solist Vinho Barrique 70cl online SG, Kavalan Solist Vinho Barrique 70cl delivery singapore",Order Kavalan Solist Vinho Barrique 70cl in Singapore from our online Alcohol Delivery shop - Alcohaul. Buy Kavalan Solist Vinho Barrique 70cl online & get free delivery above $100 anywhere in Singapore.,kavalan-solist-vinho-barrique-700ml,0,1,2,2,990,0,0,0,"dealerId: 5f7edae09ae56e6d7b8b4568, cost: 250",0,0,"   from_qty : 2,  to_qty : 5,  smartPrice : 0 ,   from_qty : 6,  to_qty : 10,  smartPrice : 0  ",kavalan-solist-vinho-barrique-70cl,"5f7edb089ae56e6d7b8b459f, 5f7edb119ae56e6d7b8b45aa",0,Kavalan Solist Vinho Barrique 70cl,1,,0,0,20/06/21 2:23,08/10/20 9:50,"source: 5f7ee0f79ae56e6d7b8b4aa2_0.jpg, label: kavalan-solist-vinho-barrique-700ml, order: 1, coverimage: 1",A5-11-F,"code: 4710085214723, qty: 1",https://alcohaul.sg/products/kavalan-solist-vinho-barrique-70cl,https://alcohaul.sg/api/productdetail/?slug=kavalan-solist-vinho-barrique-70cl,Kavalan Solist Vinho Barrique 70cl,Whisky,New AH,WSM156,250,1602150647,0,,,,,,,,,,,,,,kavalan
265,5f7ee0b79ae56e6d7b8b4a6f,kilchoman 100% islay - 5th edition 70cl,WSM093,Scotland,Islay,Single Malt Whisky,50%,Y,700,"Awards: Gold - Islay up to 12 years old - 2015,The Scotch Whisky Masters (The Spirits Business) This is the 5th edition of Kilchoman's very popular 100% Islay series, released in 2015 - the year of Kilchoman's 10th anniversary, we'll have you know! A lightly peated single malt Scotch whisky, made with barley which was grown on Islay, distilled by Kilchoman and matured in a mixture of fresh and refill bourbon barrels, filled in 2009 and 2010. It was bottled without any of that chill-filtration or any of those additional colours at all. Colour: White Wine Nose: Light, fresh and clean with peat smoke in the background Palate: Light, fresh and well balanced with peaty smoke and sweetness coming through ont he finish Finish: Long, clean and sweet with soft peat smoke
",0,9998,0,122.85,122.85,182,182,1,Buy Kilchoman 100% Islay - 5th Edition 70cl Online - Free Delivery in Singapore,"Kilchoman 100% Islay - 5th Edition 70cl free delivery in singapore, buy Kilchoman 100% Islay - 5th Edition 70cl online SG, Kilchoman 100% Islay - 5th Edition 70cl delivery singapore",Order Kilchoman 100% Islay - 5th Edition 70cl in Singapore from our online Alcohol Delivery shop - Alcohaul. Buy Kilchoman 100% Islay - 5th Edition 70cl online & get free delivery above $100 anywhere in Singapore.,Kilchoman-100-Percent-Islay-5th-Edition-700ml,0,1,2,2,990,0,0,0,"dealerId: 5f7edae09ae56e6d7b8b4568, cost: 122.85",0,0,"   from_qty : 2,  to_qty : 5,  smartPrice : 0 ,   from_qty : 6,  to_qty : 10,  smartPrice : 0  ",kilchoman-100-islay-5th-edition-70cl,"5f7edb089ae56e6d7b8b459f, 5f7edb119ae56e6d7b8b45aa",0,Kilchoman 100% Islay - 5th Edition 70cl,1,,0,0,30/10/20 5:11,08/10/20 9:49,"source: 5f7ee0b79ae56e6d7b8b4a6f_0.jpg, label: Kilchoman-100-Percent-Islay-5th-Edition-700ml, order: 1, coverimage: 1",A5-13-F,"code: 5060210701758, qty: 1",https://alcohaul.sg/products/kilchoman-100-islay-5th-edition-70cl,https://alcohaul.sg/api/productdetail/?slug=kilchoman-100-islay-5th-edition-70cl,Kilchoman 100% Islay - 5th Edition 70cl,Whisky,New AH,WSM093,122.85,1602150583,0,,,,,,,,,,,,,,kilchoman
266,60d30a545f2f3d58508b4568,kilchoman 100% islay 10th edition 70cl,WSM184ED10,,,,,,700,"span style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"">Kilchoman&#39;s 100% Islay has reached double digits! This is the 10th batch of single malt made exclusively using barley grown on the eponymous Hebridean island by the fab Kilchoman Distillery. This particular edition was drawn from a combination of 39 bourbon barrels and two Oloroso sherry butts, resulting in a release of 12,400 bottles.</span></p>
",0,1000,,,122.85,181,122.85,,Kilchoman 100% Islay 10th Edition 70cl Online -  Wholesale Alcohol Delivery in Singapore,"Kilchoman 100% Islay 10th Edition 70cl free delivery in singapore, buy Kilchoman 100% Islay 10th Edition 70cl online SG, Kilchoman 100% Islay 10th Edition 70cl delivery singapore",Order Kilchoman 100% Islay 10th Edition 70cl in Singapore from our online Alcohol Delivery shop - Alcohaul. Buy Kilchoman 100% Islay 10th Edition 70cl online & get free delivery above $100 anywhere in Singapore.,,0,1,1,2,990,0,0,0,"dealerId: 5f7edae09ae56e6d7b8b4568, cost: 122.85",0,0,"   from_qty : 2,  to_qty : 5,  smartPrice : 178 ,   from_qty : 6,  to_qty : 10,  smartPrice : 177  ",kilchoman-100-islay-10th-edition-70cl,"5f7edb089ae56e6d7b8b459f, 5f7edb119ae56e6d7b8b45aa",100,"Scotland, Single Malt Scotch Whiskey, 50% ABV",1,,0,0,23/06/21 10:17,23/06/21 10:17,"source: 60d30a545f2f3d58508b4568_0.png, label: Kilchoman 100% Islay 10th Edition 70cl, order: 1, coverimage: 1",,,https://alcohaul.sg/products/kilchoman-100-islay-10th-edition-70cl,https://alcohaul.sg/api/productdetail/?slug=kilchoman-100-islay-10th-edition-70cl,Kilchoman 100% Islay 10th Edition 70cl,0,Macallan,WSM184ED10,122.85,1624443476,0,9460387,9460387,368273,627154,,undefined,,0,,,,,,kilchoman
267,5f7edb1f9ae56e6d7b8b45b8,kilchoman 100% islay 70cl,WSM184,Scotland,Campbelltown,Single Malt Scotch Whiskey,50%,Y,700,"It's the seventh release in Kilchoman's excellent 100% Islay series. These whiskies are produced completely on Islay, with barley grown, harvested, malted, distilled and matured at the distillery! The barley is also slightly less peated than the barley which goes into their other releases. For the seventh release, they've used whisky distilled in 2010 and matured in a combination of fresh and refill ex-Buffalo Trace bourbon barrels until 2017.
",0,10000,0,0,210,210,210,0,Buy Kilchoman 100% Islay 70cl Online - Free Delivery in Singapore,"Kilchoman 100% Islay 70cl free delivery in singapore, buy Kilchoman 100% Islay 70cl online SG, Kilchoman 100% Islay 70cl delivery singapore",Order Kilchoman 100% Islay 70cl in Singapore from our online Alcohol Delivery shop - Alcohaul. Buy Kilchoman 100% Islay 70cl online & get free delivery above $100 anywhere in Singapore.,kilchoman-100-islay-5th-edition-700ml,0,1,2,2,990,0,0,0,"dealerId: 5f846d425f2f3d44368b4568, cost: 210",0,0,"   from_qty : 2,  to_qty : 5,  smartPrice : 0 ,   from_qty : 6,  to_qty : 10,  smartPrice : 0  ",kilchoman-100-islay-70cl,"5f7edb089ae56e6d7b8b459f, 5f7edb119ae56e6d7b8b45aa",0,Kilchoman 100% Islay 70cl,1,,0,0,10/10/20 8:56,08/10/20 9:25,"source: 5f7edb1f9ae56e6d7b8b45b8_0.jpg, label: kilchoman-100-islay-5th-edition-700ml, order: 1, coverimage: 1",,"code: 5060210701758, qty: 1",https://alcohaul.sg/products/kilchoman-100-islay-70cl,https://alcohaul.sg/api/productdetail/?slug=kilchoman-100-islay-70cl,Kilchoman 100% Islay 70cl,Whisky,New AH,WSM184,210,1602149151,0,,,,,,,,,,,,,,kilchoman
268,60d3085e5f2f3d914f8b4567,kilchoman 100% islay 7th edition 70cl,WSM184ED7,,,,,,700,"span style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"">It&#39;s the seventh release in Kilchoman&#39;s excellent 100% Islay series. These whiskies are produced completely on Islay, with barley grown, harvested, malted, distilled and matured at the distillery! The barley is also slightly less peated than the barley which goes into their other releases. For the seventh release, they&#39;ve used whisky distilled in 2010 and matured in a combination of fresh and refill ex-Buffalo Trace bourbon barrels until 2017.</span><br style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"" />
<br style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"" />
<span style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"">Nose: Banana fritters with floral notes developing underneath. Toasted sugar and a hint of malty chocolate.</span><br style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"" />
<br style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"" />
<span style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"">Palate: Honey&#39;d and sweet at first, though notes of smoked barley blossoms soon after. A kick of cooking spice on the mid-palate.</span><br style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"" />
<br style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"" />
<span style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"">Finish: Drying cacao joined by salted butter melting on crumpets.</span></p>
",0,1000,,,122.85,181,122.85,,Kilchoman 100% Islay 7th Edition 70cl Online -  Wholesale Alcohol Delivery in Singapore,"Kilchoman 100% Islay 7th Edition 70cl free delivery in singapore, buy Kilchoman 100% Islay 7th Edition 70cl online SG, Kilchoman 100% Islay 7th Edition 70cl delivery singapore",Order Kilchoman 100% Islay 7th Edition 70cl in Singapore from our online Alcohol Delivery shop - Alcohaul. Buy Kilchoman 100% Islay 7th Edition 70cl online & get free delivery above $100 anywhere in Singapore.,,0,1,1,2,990,0,0,0,"dealerId: 5f7edae09ae56e6d7b8b4568, cost: 122.85",0,0,"   from_qty : 2,  to_qty : 5,  smartPrice : 178 ,   from_qty : 6,  to_qty : 10,  smartPrice : 177  ",kilchoman-100-islay-7th-edition-70cl,"5f7edb089ae56e6d7b8b459f, 5f7edb119ae56e6d7b8b45aa",100,"Scotland, Single Malt Scotch Whiskey, 50% ABV",1,,0,0,23/06/21 10:12,23/06/21 10:09,"source: 60d3085e5f2f3d914f8b4567_0.png, label: Kilchoman 100% Islay 7th Edition 70cl, order: 1, coverimage: 1",,,https://alcohaul.sg/products/kilchoman-100-islay-7th-edition-70cl,https://alcohaul.sg/api/productdetail/?slug=kilchoman-100-islay-7th-edition-70cl,Kilchoman 100% Islay 7th Edition 70cl,0,Macallan,WSM184ED7,122.85,1624442974,0,9460387,9460387,368273,627154,,undefined,[],0,,,,,,kilchoman
269,60d308ee5f2f3dc54f8b4568,kilchoman 100% islay 8th edition 70cl,WSM184ED8,,,,,,700,"span style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"">This is the 8th edition of Kilchoman&#39;s excellent 100% Islay single malt, made completely with barley grown on Islay. This edition is not quite as heavily peated as Kilchoman&#39;s other expressions,sitting at around 20ppm (the others are around 50ppm), and was drawn from a combination of 23 bourbon barrels and seven Oloroso sherry butts. 12,000 bottles were produced.</span></p>
",0,1000,,,122.85,181,122.85,,Kilchoman 100% Islay 8th Edition 70cl Online -  Wholesale Alcohol Delivery in Singapore,"Kilchoman 100% Islay 8th Edition 70cl free delivery in singapore, buy Kilchoman 100% Islay 8th Edition 70cl online SG, Kilchoman 100% Islay 8th Edition 70cl delivery singapore",Order Kilchoman 100% Islay 8th Edition 70cl in Singapore from our online Alcohol Delivery shop - Alcohaul. Buy Kilchoman 100% Islay 8th Edition 70cl online & get free delivery above $100 anywhere in Singapore.,,0,1,1,2,990,0,0,0,"dealerId: 5f7edae09ae56e6d7b8b4568, cost: 122.85",0,0,"   from_qty : 2,  to_qty : 5,  smartPrice : 178 ,   from_qty : 6,  to_qty : 10,  smartPrice : 177  ",kilchoman-100-islay-8th-edition-70cl,"5f7edb089ae56e6d7b8b459f, 5f7edb119ae56e6d7b8b45aa",100,"Scotland, Single Malt Scotch Whiskey, 50% ABV",1,,0,0,23/06/21 10:12,23/06/21 10:11,"source: 60d308ee5f2f3dc54f8b4568_0.png, label: Kilchoman 100% Islay 8th Edition 70cl, order: 1, coverimage: 1",,,https://alcohaul.sg/products/kilchoman-100-islay-8th-edition-70cl,https://alcohaul.sg/api/productdetail/?slug=kilchoman-100-islay-8th-edition-70cl,Kilchoman 100% Islay 8th Edition 70cl,0,Macallan,WSM184ED8,122.85,1624443118,0,9460387,9460387,368273,627154,,undefined,[],0,,,,,,kilchoman
270,60d309935f2f3d0c508b4567,kilchoman 100% islay 9th edition 70cl,WSM184ED9,,,,,,700,"span style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"">Sound the klaxons, it&#39;s the 9th Edition of Kilchoman&#39;s annual 100% Islay release! This particular expression was distilled from 2007 and 2009 barley crops grown on Islay, and you can even trace the origins back to the barley variety, field and farmer who planted it. How&#39;s that for local?</span><br style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"" />
<br style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"" />
<span style=""color: rgb(0, 0, 0); font-family: Arial; font-size: 13.3333px;"">This edition was matured exclusively in American oak bourbon barrels for nine years in the on-site dunnage warehouses before it was bottled at 50% ABV, with an outturn of 12,000 bottles. As with all 100% Islay releases, it only weighs in at 20ppm compared to Kilchoman&#39;s usual 50ppm, allowing the tropical notes from the bourbon barrel can really shine through in this one.</span></p>
",0,1000,,,122.85,181,122.85,,Kilchoman 100% Islay 9th Edition 70cl Online -  Wholesale Alcohol Delivery in Singapore,"Kilchoman 100% Islay 9th Edition 70cl free delivery in singapore, buy Kilchoman 100% Islay 9th Edition 70cl online SG, Kilchoman 100% Islay 9th Edition 70cl delivery singapore",Order Kilchoman 100% Islay 9th Edition 70cl in Singapore from our online Alcohol Delivery shop - Alcohaul. Buy Kilchoman 100% Islay 9th Edition 70cl online & get free delivery above $100 anywhere in Singapore.,,0,1,1,2,990,0,0,0,"dealerId: 5f7edae09ae56e6d7b8b4568, cost: 122.85",0,0,"   from_qty : 2,  to_qty : 5,  smartPrice : 178 ,   from_qty : 6,  to_qty : 10,  smartPrice : 177  ",kilchoman-100-islay-9th-edition-70cl,"5f7edb089ae56e6d7b8b459f, 5f7edb119ae56e6d7b8b45aa",100,"Scotland, Single Malt Scotch Whiskey, 50% ABV",1,,0,0,23/06/21 10:14,23/06/21 10:14,"source: 60d309935f2f3d0c508b4567_0.png, label: Kilchoman 100% Islay 9th Edition 70cl, order: 1, coverimage: 1",,,https://alcohaul.sg/products/kilchoman-100-islay-9th-edition-70cl,https://alcohaul.sg/api/productdetail/?slug=kilchoman-100-islay-9th-edition-70cl,Kilchoman 100% Islay 9th Edition 70cl,0,Macallan,WSM184ED9,122.85,1624443283,0,9460387,9460387,368273,627154,,undefined,,0,,,,,,kilchoman
