name,price,url,table_vals,description
Johnnie Walker Black XL 1.75L w/Gift Box,169.8,https://www.paneco.com.sg/products/johnnie-walker-black-xl-1-75l-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1750ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
Johnnie Walker Black Label is a true icon, recognised as the benchmark for all other deluxe blends. Created using only whiskies aged for a minimum of 12 years from the four corners of Scotland, Johnnie Walker Black Label has an unmistakably smooth, deep, complex character. An impressive whisky to share on any occasion, whether you're entertaining at home with friends or on a memorable night out.Johnnie Walker Black Label is rich, complex and incredibly well-balanced, full of dark fruits, sweet vanilla and signature smokiness.Blended exclusively from whiskies matured for at least 12 years, it brings together flavours from the four corners of Scotland to create an experience that is complex, deep and rewarding. Johnnie Walker Black Label rolls decadently over the tongue, releasing intense sweet vanillas that give way to orange zest and aromas of spice and raisins. The finish is unbelievably smooth and layered with rich smoke, peat and malt.
                "
Johnnie Walker Blue 1.75L w/Gift Box,498.98,https://www.paneco.com.sg/products/johnnie-walker-blue-1-75l-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1750ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
Johnnie Walker Blue Label is an unrivalled masterpiece. It is an exquisite blend made from some of Scotland’s rarest and most exceptional whiskies. Only one in every ten thousand casks has the elusive quality, character and flavour to deliver the’ remarkable signature taste of Johnnie Walker Blue Label. An extraordinary whisky for extraordinary occasions.Johnnie Walker Blue Label is incomparably rich and smoky, with velvety smooth breaking waves of powerful flavour.Created from hand-selected casks of some of the rarest and most exceptional whiskies, there is no sensory experience quite like Johnnie Walker Blue Label. Hazelnuts, honey, sherry and oranges tumble in first, before releasing hidden secrets like ginger, kumquats, sandalwood and dark chocolate. A rich honey sweetness emerges, accompanied by hints of pepper and dried fruits, before an impossibly long, lingering, smooth finish of perfectly balanced, soft smoke.
                "
Johnnie Walker Blue Label Karmen Line Limited Edition 1L w/Gift Box,269,https://www.paneco.com.sg/products/johnnie-walker-blue-label-karmen-line-limited-edition-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
The limited edition Johnnie Walker Blue Label, inspired by the Karman Line, the highest boundary in Earth's atmosphere, reflects the distance we go to create
this rare blend. known as the ""Karman Line"" - an altitude at which aeronautical flight becomes impossible due to the thinning of the atmosphere. Released in 2016. Extremely limited stocks.
                "
Johnnie Walker Blue Porsche Cask Edition 750ml w/Gift Box,245,https://www.paneco.com.sg/products/johnnie-walker-blue-porsche-cask-edition-750ml-w-gift-box,"{""Alcohol percentage"": ""55.8"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  A limited edition release of Johnnie Walker Blue Label, the brand's premium blend. It is presented with a stylish, angular box designed by the Porsche Design Studio, perfect for displaying the handsome whisky.
                "
Johnnie Walker Blue THE Limited Edition 1L w/Gift Box,293,https://www.paneco.com.sg/products/johnnie-walker-blue-limited-edition-1l-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
This Limited Edition packaging for Johnnie Walker Blue Label was an exercise in subtlety. Hundreds of thin lines and elegantly blended shapes printed in various ways, and even cut into the box, makes for a very premium, tactile experience.Johnnie Walker Blue Label is incomparably rich and smoky, with velvety smooth breaking waves of powerful flavour.Created from hand-selected casks of some of the rarest and most exceptional whiskies, there is no sensory experience quite like Johnnie Walker Blue Label. Hazelnuts, honey, sherry and oranges tumble in first, before releasing hidden secrets like ginger, kumquats, sandalwood and dark chocolate. A rich honey sweetness emerges, accompanied by hints of pepper and dried fruits, before an impossibly long, lingering, smooth finish of perfectly balanced, soft smoke.
                "
Johnnie Walker Blue Whisky Slim Pack 750ml w/ Gift Box,210,https://www.paneco.com.sg/products/johnnie-walker-blue-whisky-slim-pack-750ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  A wonderfully mellow, rounded nose – replete with dry smokiness artfully mixed with the sweetness of raisins and serving a velvety combination of vanilla, honey and rose petals – before broadening out to include a zesty orange flavour with notes of hazelnut, sherry and dark chocolate. Johnnie Walker Blue Label signs off with a rich and luxuriously long finish, which showcases Johnnie Walker's trademark smokiness in the most sophisticated way.
                "
Johnnie Walker Double Black 1L Shadow Limited Edition w/Gift Box,108,https://www.paneco.com.sg/products/johnnie-walker-double-black-1l-shadow-limited-edition-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Crafted for those who prefer a more intense taste, Johnnie Walker Double Black is for whisky drinkers who appreciate a more distinct and sophisticated character. The intensity and smokiness is achieved by selecting a combination of the more powerful west coast malts that are naturally smoky and rich in character, with those matured in deep charred oak and harnessing them to create an exceptional result.
                "
Johnnie Walker Double Black 700ml + 2 Gift Glasses w/Gift Box,88,https://www.paneco.com.sg/products/johnnie-walker-double-black-700ml-2-gift-glasses-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
Johnnie Walker Double Black is a full-bodied whisky, with an intense smoky character and layers of spice, inspired by our iconic Johnnie Walker Black Label. Strongly influenced by powerful West Coast and Island whiskie.  Get this spectacular set along with a set of 2 gift glasses
                "
Johnnie Walker Explorers Club Collection w/Gift Box (3 x 200ml),112,https://www.paneco.com.sg/products/johnnie-walker-explorers-club-collection-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""3 x 200ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
This great gift box of Johnnie Walker Explorers Collection makes a perfect gift for any fine Scotch whisky lover. Enjoy the tasting notes and allow yourself to sample this amazing range of Johnnie Walker Explorers Club products. It contains Spice Road, The Gold Route and the Royal Route versions.
                "
Johnnie Walker Explorers Club The Spice Road 1L w/Gift Box,89.9,https://www.paneco.com.sg/products/johnnie-walker-explorers-club-the-spice-road-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Johnnie Walker Explorer’s Club Collection - The Spice Road is a lively, contemporary blend. It recalls the vibrant colours and heady aromas of the spice markets along the ancient trade routes through Persia, India and China - routes taken by agents of John Walker & Sons as they travelled the globe.
                "
Johnnie Walker Explorers Gold Route Whisky 1L w/ Gift Box,178,https://www.paneco.com.sg/products/johnnie-walker-explorers-gold-route-whisky-1l-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Experience a blend with a smooth and luxurious finish. It contains flavours reminiscent of Latin America including rich, exotic fruits and a bold distinctive smokiness. It is best served neat or on the rocks.
                "
Johnnie Walker Explorers The Adventurer 1L w/Gift Box,78.5,https://www.paneco.com.sg/products/johnnie-walker-explorers-the-adventurer,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Johnnie Walker Explorer’s Club Collection - The Adventurer is inspired by the journeys that have carried Johnnie Walker to more than 180 different countries. It is a rugged, vibrant whisky that makes the ideal companion wherever your journey might take you. This blend is available exclusively to travellers through Duty Free stores.
                "
Johnnie Walker Gold Label 700ml w/ Gift Box and 2 Glasses,89.95,https://www.paneco.com.sg/products/johnnie-walker-gold-label-700ml-w-gift-box-and-2-glasses,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Johnnie Walker Gold Label Reserve is a luxurious and smooth whisky, with notes of vanilla and dark fruit – a wonderful tribute to the harmonious partnership of Speyside and Highland whiskies, with just a hint of smouldering embers from the West Coast. Johnnie Walker Gold Label Reserve is made for those unforgettable nights out with amazing friends.
                "
Johnnie Walker Gold Label Reserve Bullion Ice 1L Limited Edition,118,https://www.paneco.com.sg/products/johnnie-walker-gold-label-reserve-bullion-ice-limited-edition,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""No"", ""Country of origin"": ""Scotland""}","
This is an eye-catching limited edition bottle of Johnnie Walker Gold Label Reserve. The iconic Johnnie Walker square bottle is coated in a beautiful gold lacquer to create a striking ‘ice bullion’ effect. Makes a wonderful gift to celebrate an extra special occasion.Johnnie Walker Gold Label Reserve is the Celebration Blend, a personal creation of Master Blender Jim Beveridge for very special nights out with very special friends. Included in the blend is the Clynelish Single Malt, whose distillery was fed with water from hills where gold was once discovered. Johnnie Walker Gold Label Reserve is every bit as luxurious and indulgent as its name suggests.
                "
Johnnie Walker Gold Reserve Bullion Ltd. Edition 1L,108.88,https://www.paneco.com.sg/products/johnnie-walker-gold-reserve-bullion-ltd-edition-1l,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""No"", ""Country of origin"": ""Scotland""}","
This is an eye-catching limited edition bottle of Johnnie Walker Gold Label Reserve. The iconic Johnnie Walker square bottle is coated in a beautiful gold lacquer to create a striking ‘gold bullion’ effect. Makes a wonderful gift to celebrate an extra special occasion.Johnnie Walker Gold Label Reserve is the Celebration Blend, a personal creation of Master Blender Jim Beveridge for very special nights out with very special friends. Included in the blend is the Clynelish Single Malt, whose distillery was fed with water from hills where gold was once discovered. Johnnie Walker Gold Label Reserve is every bit as luxurious and indulgent as its name suggests.Johnnie Walker Gold Label Reserve has won several major awards, including four Le Monde Selection Grand Golds and four Double Golds at the San Francisco World Spirits Competition.

                "
Johnnie Walker Green Label 15 yr Blended Whisky 1L w/ Gift Box,117.5,https://www.paneco.com.sg/products/johnnie-walker-green-label-15-yr-blended-whisky-1l-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Johnnie Walker Green Label is crafted from a palette of Speyside, Highland, Lowland and Island malts matured for at least 15 years – all perfectly balanced to bring together the intense aromas of crisp cut grass, fresh fruit, wood smoke, deep vanilla, and sandalwood.
                "
Johnnie Walker Green Label 700ml w/Gift Box,96.9,https://www.paneco.com.sg/products/johnnie-walker-green-label-700ml-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
Crafted from a palette of Speyside, Highland, Lowland and Island malts and matured for at least 15 years, it delivers all the character of a single malt whisky, but with a greater depth of flavour. Johnnie Walker Green Label is a truly unique blend to savour whilst you sit-back and unwind.In creating Johnnie Walker Green Label, Jim Beveridge, the Johnnie Walker Master Blender, set out to craft a whisky with a taste experience which can’t be found in any one single malt whisky. Jim’s extraordinary knowledge of Scotland’s malts helped him decide on a balance of Speyside, Highland and Lowland malts and more intense whiskies from the Scottish islands, each of them carefully matured for a minimum of 15-years in American and European oak casks.
                "
Johnnie Walker Red Label 700ml w/ Gift Box and 1 Glass,48.5,https://www.paneco.com.sg/products/johnnie-walker-red-label-700ml-w-gift-box-and-1-glass,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
Johnnie Walker Red Label is our Pioneer Blend, the versatile one that has introduced our whisky to the world. Crafted from the four corners of Scotland, it crackles with spice and is bursting with vibrant, smoky flavours – followed by a mellow bed of vanilla, a fresh zestiness and the Johnnie Walker signature of a long, lingering, smoky finish.
"
Johnnie Walker Red Rye Finish Whisky 700ml,59,https://www.paneco.com.sg/products/johnnie-walker-red-rye-finish-whisky-700ml,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""No"", ""Country of origin"": ""Scotland""}","
Johnnie Walker Red Rye Finish is the first release of our Johnnie Walker Blenders’s Batch range -A series of new, innovative and experimental whiskies, pushing the boundaries on what whiskies could taste like.Red Rye Finish, is a careful experiment in flavor; this blend has been created using an incredibly small number of malt and grain whiskies, exclusively drawn from first fill ex-bourbon casks. Following this, the whisky is finished up to six months in ex-rye casks for a perfect balance of intense, sweetness, layered fresh fruit and spice.  The Johnnie Walker Blenders carried out 50 experiments exploring samples of more than 200 malt and grain Scotch whiskies samples before landing on the unique flavor of Red Rye Finish.
                "
Johnnie Walker Swing Whisky 700ml w/ Gift Box,79.5,https://www.paneco.com.sg/products/johnnie-walker-swing-whisky-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Johnnie Walker"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  This is a travel retail product that was originally launched in 1932. Johnnie Walker Swing is a no-age-statement blended Scotch whisky. The shape of the bottle is distinct from all other Johnnie Walker products. Legend has that it was orignally used aboard sailing ships. The bottom allows the bottle to rock back and forth without toppling.
                "
Jolly St Nikka Whisky Trio bundle,245.9,https://www.paneco.com.sg/products/nikka-red-black-and-blended,"{""Bottle volume ml"": ""3 items"", ""Brand"": ""Nikka"", ""Country of origin"": ""Japan""}","
                  Three types of Nikka for you to sip and savour
                "
Kavalan Concertmaster 700ml w/Gift Box,109,https://www.paneco.com.sg/products/kavalan-concertmaster-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Kavalan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Taiwan""}","
                  Using Portuguese ruby Port wine casks as the main flavour, Kavalan Concertmaster single malt whisky is first aged in specially selected American oak casks and then finished in port barriques. The marrying in the barriques mellows the flavours and adds indefinable smoothness to the whisky. It is intensely bodied with natural sweetness and complexity.
                "
Kavalan Ex-Bourbon Oak Single Malt 700ml w/ Gift Box,148.9,https://www.paneco.com.sg/products/kavalan-ex-bourbon-oak-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""46.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Kavalan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Taiwan""}","
                  Kavalan ex-Bourbon Oak dilutes Solist ex-Bourbon with Kavalan spring water to 46% strength. It is incredibly smooth with a soft sweetness, losing the harshness and the alcohol edge and lingering over those unique flavours. It is clean and fresh tropical fruitiness with pleasant vanilla, coconut and spices. Soft, well-balanced natural sweetness, vanilla and oak spices, round and complex with silky smoothness on the palate.
                "
Kavalan Oloroso Sherry Oak 700ml w/Gift Box,175,https://www.paneco.com.sg/products/kavalan-oloroso-sherry-oak-700ml-w-gift-box,"{""Alcohol percentage"": ""46.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Kavalan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Taiwan""}","
                  Kavalan Sherry Oak dilutes Solist Sherry with Kavalan spring water to 46% strength. It is simple to drink and could be a perfect malt whisky to share with friends and family on most occasions. It is clean and complex with multiple layers of dried fruit, nuttiness and spices with some marzipan and vanilla touches to it.
                "
Kavalan Podium 700ml w/Gift Box,132,https://www.paneco.com.sg/products/kavalan-podium-700ml-w-gift-box,"{""Alcohol percentage"": ""46.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Kavalan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Taiwan""}","
                  Made from specially selected brand-new American casks and re-fill casks, the expression is surprisingly intricate and extremely complex. It is a greater support of the dedication of our rigorous wood policy.
                "
Kavalan Single Malt 1L w/Gift Box,147,https://www.paneco.com.sg/products/kavalan-single-malt-1l-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Kavalan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Taiwan""}","
Established in 2005, Kavalan is Taiwan’s first whiskymaker and the nation’s only family-owned whisky distillery. Kavalan takes the old name of Milan county where the distillery is located in northeastern Taiwan. The pure water and fresh air make this part of the subtropical island the ideal environment for the production of whisky.Kavalan Distillery is an entrepreneur’s dream come true. Mr. Tien-Tsai Lee, the founder of King Car conglomerate had long dreamed of producing a Taiwanese whisky, yet it was not until 2002 when Taiwan joined the WTO that his goal could be achieved.The distillery brings together a professional whisky R&D team with a world-class master blender, Ian Chang, as well as the expertise of renowned whisky specialist, the late Dr. Jim Swan.The team implements the highly specialized distilling and blending skills that King Car Group has cultivated for more than 30 years through beverage experience and knowledge.
                "
Kavalan Single Malt Whisky 700ml,106.5,https://www.paneco.com.sg/products/kavalan-single-malt-whisky-700ml,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Kavalan"", ""Gift box"": ""No"", ""Country of origin"": ""Taiwan""}","
Kavalan Classic Single Malt Whisky exemplifies the sheer quality of whisky that is diverse and complex. Fresh and clean, the spirit is rich with silky smoothness and hints of tropical fruits, mango in particular.Clean, elegant, floral (pleasant & refreshing fragrance of the butterfly orchid), fruity and seductive are all words used to describe Kavalan whisky. With hints of honey, tropical fruits, pear drop, vanilla, coconuts and suggestions of chocolate.

                "
Kavalan Solist ex-Bourbon Cask 1L w/Gift Box,234.95,https://www.paneco.com.sg/products/kavalan-solist-ex-bourbon-cask-1l-w-gift-box,"{""Alcohol percentage"": ""58.6"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Kavalan"", ""Gift box"": ""Yes"", ""Country of origin"": ""Taiwan""}","
Kavalan Solist ex-Bourbon is a full flavoured cask strength whisky. Made using only American ex-bourbon casks, which was the inspiration for it’s name as Soloist is German for single, it has a complex sweet and spiced fruit flavour with hints of cream.
"
Kavalan Solist Oloroso Sherry 1L,234.5,https://www.paneco.com.sg/products/kavalan-solist-oloroso-sherry-1l,"{""Alcohol percentage"": ""56.3"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Kavalan"", ""Gift box"": ""No"", ""Country of origin"": ""Taiwan""}","
                  Kavalan Solist Oloroso Sherry is naturally smooth and rich whisky with a complex character. Clean and complex with multiple layers of dried fruit, nuttiness and spices, it has some marzipan and vanilla touches to it as well.
                "
Kilbeggan 1L,87,https://www.paneco.com.sg/products/kilbeggan,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Kilbeggan"", ""Gift box"": ""No"", ""Country of origin"": ""Ireland""}","
                  Kilbeggan is a unique Irish Whiskey. Like most Irish people, Kilbeggan is easy going and approachable, but with its own distinctive style. The finest grain and malt whiskeys are blended together for a smooth, sweet taste and lovely malt finish, a characteristic of our pot still that is over 180 year old and still at the heart of Kilbeggan Irish whiskey.

                "
Kilbeggan 700ml,59,https://www.paneco.com.sg/products/kilbeggan-700ml,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Kilbeggan"", ""Gift box"": ""No"", ""Country of origin"": ""Scotland""}","
                  Kilbeggan is a unique Irish Whiskey. Like most Irish people, Kilbeggan is easy going and approachable, but with its own distinctive style. The finest grain and malt whiskeys are blended together for a smooth, sweet taste and lovely malt finish, a characteristic of our pot still that is over 180 year old and still at the heart of Kilbeggan Irish whiskey.
                "
Knob Creek Bourbon 700ml,97,https://www.paneco.com.sg/products/knob-creek-bourbon-700ml,"{""Alcohol percentage"": ""50.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Knob Creek"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  A powerful, multilayered Bourbon Whiskey in the style of the turn of the century from the time of the pre-prohibition. A small batch bourbon is a complex balance of taste and flavour. 
                "
Knockando Master Reserve 21 Year 700ml w/Gift Box,204.5,https://www.paneco.com.sg/products/knockando-master-reserve-21-year-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Knockando"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  The Master Reserve 21 year old is a highpoint in the Knockando range, sourced from x Sherry and Bourbon casks lying in the coolest part of the warehouse. According to distillery manager, Duncan Tait, these take longer to mature and the resulting malt is extremely smooth.
                "
Lagavulin 12 Year Old - Special Release 2019 700ml w/Gift Box,274.5,https://www.paneco.com.sg/products/lagavulin-12-year-old-special-release-2019-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""56.3"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Lagavulin"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  This limited edition from Lagavulin distillery was released as part of the 2019 Special Releases from Diageo. Matured in refill American oak casks for 12 years on Islay, it was bottled in 2019 at a natural cask strength of 56.5% abv and is available in limited quantities worldwide.
                "
Lagavulin 16 Year 750ml w/Gift Box,124,https://www.paneco.com.sg/products/lagavulin-16-year-single-malt-750ml-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Lagavulin"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Aged in oak casks for at least sixteen years, this much sought-after single malt has the massive peat-smoke that's typical of southern Islay - but also offering a dryness that turns it into a truly interesting dram.
                "
Lagavulin 2000 Distillers Edition (Double Matured) 200th Anniversary Ed. Single Malt Scotch Whisky 1L w/ Gift Box,238,https://www.paneco.com.sg/products/lagavulin-2000-distillers-edition-double-matured-200th-anniversary-edition-single-malt-1l-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Lagavulin"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
Each Distillers Edition expression undergoes a second (or ‘double’) maturation in casks that have previously held a fortified wine.A really distinctive and distinguished dram, full of peat while the Pedro Ximinez sherry wood naturally has a big say; A more mellow Lagavulin, not quite as deep or intense as the 16 year old.This scotch comes from batch 505. It was distilled in 2000 and bottled in 2016.
                "
Lagavulin 2001 Distillers Edition (Double Matured) Single Malt Scotch Whisky 1L w/ Gift Box,229,https://www.paneco.com.sg/products/lagavulin-2001-distillers-edition-double-matured-single-malt-1l-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Lagavulin"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Aged in oak casks for at least sixteen years, this much sought-after Lagavulin single malt has the massive peat-smoke that's typical of southern Islay - but also offering a dryness that turns it into a truly interesting dram. Deep amber-gold in color and intensely flavoured, peat smoke with iodine and seaweed and a rich, deep sweetness. Full and rich-bodied with dry peat smoke filling the palate with a gentle but strong sweetness, followed by sea and salt with touches of wood. A long, elegant peat-filled finish with lots of salt and seaweed.
                "
Lagavulin 2003 - Distillers Edition 700ml w/Gift Box,177.5,https://www.paneco.com.sg/products/lagavulin-2003-distillers-edition-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Lagavulin"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
An absorbing intensity of peat-reek plus considerable vanilla. A raisiny sweetness keeps the smoke in check. The peat has the gentlest of iodine edges and the malt is crisp and roasty. A satisfying aroma - significantly rich and enticing. 
                "
Lagavulin 8 Year - 200th Anniversary Edition 700ml w/Gift Box,150,https://www.paneco.com.sg/products/lagavulin-8-year-200th-anniversary-edition-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""48.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Lagavulin"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
This bicentenary limited edition is magnificently full-on in flavour – a celebration of the people and craft that make Lagavulin great.The limited edition 8 Year Old calls for some special attention. Make time to enjoy neat in a whisky nosing glass, or with maybe just a drop of water.
                "
Laphroaig 10 Year Single Malt 700ml Gift Pack w/2 Glasses,98.95,https://www.paneco.com.sg/products/laphroaig-10-year-single-malt-700ml-gift-pack-w-2-glasses,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Laphroaig"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Laphroaig is a Scottish single malt that was aged in oak barrels for 10 years. Its flavor is smoky, peaty and a little salty for its age. Many consider it the smokiest whisky.
                "
Laphroaig 25 Year 700ml w/Gift Box,808,https://www.paneco.com.sg/products/laphroaig-25-year-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""46.8"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Laphroaig"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
The Laphroaig 25 Year Old was lovingly created by marrying Laphroaig that has been aged in Oloroso sherry casks along with Laphroaig that has been matured in ex-American bourbon barrels; both filled with newly distilled Laphroaig spirit from day one.When you unite the sherried, oaky flavours from the second fill sherry casks with the creamy, smooth, sweet flavours from the bourbon barrels you create the magic that is Laphroaig 25 Year Old. Bottled at cask strength, it is a perfect fusion of two different styles of maturation flavours, made even smoother by the quarter century it has been gently maturing.
                "
Laphroaig Lore 700ml w/Gift Box,171,https://www.paneco.com.sg/products/laphroaig-lore-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""48.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Laphroaig"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Laphroaig Lore Single Malt Whisky is created by Distillery Manager John Campbell. Laphroaig Lore is said to be the richest ever Laphroaig! Named after the skills passed down over the generations, this permanent addition to the range is matured in a combination of casks including first fill Sherry butts and quarter casks and is said to contain some of their ""most precious stock"".
                "
Laphroaig QA Cask 1L w/Gift Box,108,https://www.paneco.com.sg/products/laphroaig-qa-cask-single-malt-1l-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Laphroaig"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
The key to this incredible whiskey is the attention to detail and the savoir-fair.The maturation in ex-bourbon is followed by a second maturation in barrels of American oak (Quercus alba in Latin where the abbreviation QA is derived) deeply toasted.This second maturation adds intense notes of spice that are mixed with whiskey torsion giving great balance.Exclusive in Singapore at Paneco.com
                "
Laphroaig Quarter Cask 1L w/Gift Box,155,https://www.paneco.com.sg/products/laphroaig-quarter-cask-single-malt-1l-w-gift-box,"{""Alcohol percentage"": ""48.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Laphroaig"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
This expression offers an irresistible doubling of flavour due to the double maturation in two casks made of American oak.Still-maturing whisky from our standard ex-bourbon barrels is transferred to quarter casks and left to rest in our warehouse just a stone’s throw from the Atlantic shore.This process represents Laphroaig breathing new life into a once-defunct tradition: the use of the smaller cask size, which ensures increased contact with the oak, creating a soft and velvety edge to complement Laphroaig’s distinctive peatiness.A bigger bottle in 1L.
                "
